"Title:Nome","Lookup:Ano de admissao","Lookup:Curso","Lookup:ADM_CODIGO_CHR","Lookup:SRE_CODIGO_CHR"
342248,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
342632,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
342801,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343098,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343178,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343179,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343450,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","N"
343451,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","N"
343452,"20131","CIÊNCIA DA COMPUTAÇÃO","NT","N"
343453,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","C"
343454,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","N"
343455,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","N"
343456,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","N"
343457,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","N"
343458,"20131","CIÊNCIA DA COMPUTAÇÃO","NT","C"
343459,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","N"
343548,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343659,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343678,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343679,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343683,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343883,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343884,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343887,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
343909,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344008,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344011,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344102,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344111,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344289,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344306,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344307,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344402,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344417,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344494,"20131","SISTEMAS DE INFORMACAO","VT","N"
344495,"20131","SISTEMAS DE INFORMACAO","VT","N"
344496,"20132","SISTEMAS DE INFORMACAO","VT","C"
344497,"20132","SISTEMAS DE INFORMACAO","VT","C"
344498,"20131","SISTEMAS DE INFORMACAO","VT","N"
344499,"20132","SISTEMAS DE INFORMACAO","VT","C"
344500,"20131","SISTEMAS DE INFORMACAO","VT","N"
344501,"20131","SISTEMAS DE INFORMACAO","VT","N"
344502,"20131","SISTEMAS DE INFORMACAO","VT","N"
344503,"20132","SISTEMAS DE INFORMACAO","VT","C"
344504,"20132","SISTEMAS DE INFORMACAO","VT","C"
344505,"20131","SISTEMAS DE INFORMACAO","VT","N"
344506,"20132","SISTEMAS DE INFORMACAO","VT","C"
344507,"20131","SISTEMAS DE INFORMACAO","VT","N"
344508,"20132","SISTEMAS DE INFORMACAO","VT","C"
344509,"20131","SISTEMAS DE INFORMACAO","VT","N"
344510,"20132","SISTEMAS DE INFORMACAO","VT","C"
344511,"20131","SISTEMAS DE INFORMACAO","VT","N"
344512,"20132","SISTEMAS DE INFORMACAO","VT","C"
344513,"20132","SISTEMAS DE INFORMACAO","VT","C"
344514,"20131","SISTEMAS DE INFORMACAO","VT","N"
344515,"20132","SISTEMAS DE INFORMACAO","VT","C"
344516,"20131","SISTEMAS DE INFORMACAO","VT","N"
344517,"20131","SISTEMAS DE INFORMACAO","VT","N"
344518,"20132","SISTEMAS DE INFORMACAO","VT","C"
344519,"20132","SISTEMAS DE INFORMACAO","VT","C"
344520,"20132","SISTEMAS DE INFORMACAO","VT","C"
344561,"20131","SISTEMAS DE INFORMACAO","VT","N"
344562,"20132","SISTEMAS DE INFORMACAO","VT","C"
344563,"20132","SISTEMAS DE INFORMACAO","VT","C"
344564,"20132","SISTEMAS DE INFORMACAO","VT","C"
344565,"20132","SISTEMAS DE INFORMACAO","VT","C"
344566,"20132","SISTEMAS DE INFORMACAO","VT","C"
344567,"20131","SISTEMAS DE INFORMACAO","VT","N"
344568,"20132","SISTEMAS DE INFORMACAO","VT","C"
344569,"20132","SISTEMAS DE INFORMACAO","VT","C"
344570,"20131","SISTEMAS DE INFORMACAO","VT","N"
344571,"20131","SISTEMAS DE INFORMACAO","VT","N"
344572,"20132","SISTEMAS DE INFORMACAO","VT","C"
344573,"20132","SISTEMAS DE INFORMACAO","VT","C"
344574,"20131","SISTEMAS DE INFORMACAO","VT","N"
344575,"20131","SISTEMAS DE INFORMACAO","VT","N"
344576,"20131","SISTEMAS DE INFORMACAO","VT","C"
344577,"20131","SISTEMAS DE INFORMACAO","VT","N"
344578,"20132","SISTEMAS DE INFORMACAO","VT","C"
344579,"20132","SISTEMAS DE INFORMACAO","VT","C"
344580,"20132","SISTEMAS DE INFORMACAO","VT","C"
344581,"20131","SISTEMAS DE INFORMACAO","VT","N"
344582,"20132","SISTEMAS DE INFORMACAO","VT","C"
344583,"20132","SISTEMAS DE INFORMACAO","VT","C"
344584,"20131","SISTEMAS DE INFORMACAO","VT","C"
344585,"20131","SISTEMAS DE INFORMACAO","VT","N"
344586,"20131","SISTEMAS DE INFORMACAO","VT","N"
344587,"20131","SISTEMAS DE INFORMACAO","VT","N"
344588,"20131","SISTEMAS DE INFORMACAO","VT","N"
344589,"20131","SISTEMAS DE INFORMACAO","VT","N"
344590,"20131","SISTEMAS DE INFORMACAO","VT","N"
344591,"20132","SISTEMAS DE INFORMACAO","VT","C"
344592,"20132","SISTEMAS DE INFORMACAO","VT","C"
344593,"20131","SISTEMAS DE INFORMACAO","VT","N"
344594,"20131","SISTEMAS DE INFORMACAO","VT","N"
344595,"20131","SISTEMAS DE INFORMACAO","VT","N"
344596,"20131","SISTEMAS DE INFORMACAO","VT","N"
344597,"20132","SISTEMAS DE INFORMACAO","VT","C"
344598,"20131","SISTEMAS DE INFORMACAO","VT","N"
344599,"20131","SISTEMAS DE INFORMACAO","VT","N"
344600,"20132","SISTEMAS DE INFORMACAO","VT","C"
344601,"20132","SISTEMAS DE INFORMACAO","VT","C"
344602,"20132","SISTEMAS DE INFORMACAO","VT","C"
344603,"20132","SISTEMAS DE INFORMACAO","VT","C"
344604,"20132","SISTEMAS DE INFORMACAO","VT","C"
344605,"20132","SISTEMAS DE INFORMACAO","VT","C"
344606,"20131","SISTEMAS DE INFORMACAO","VT","N"
344607,"20131","SISTEMAS DE INFORMACAO","VT","N"
344608,"20132","SISTEMAS DE INFORMACAO","VT","C"
344609,"20131","SISTEMAS DE INFORMACAO","VT","N"
344610,"20131","SISTEMAS DE INFORMACAO","VT","N"
344611,"20131","SISTEMAS DE INFORMACAO","VT","N"
344612,"20131","SISTEMAS DE INFORMACAO","VT","N"
344613,"20131","SISTEMAS DE INFORMACAO","VT","N"
344634,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344635,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344636,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344739,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344863,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344864,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344868,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344881,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344973,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
344997,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
345087,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
345114,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
345143,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
345153,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
345159,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
345196,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
345200,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
350079,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
350080,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
350215,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
352908,"20131","CIÊNCIA DA COMPUTAÇÃO","TC","N"
352909,"20131","CIÊNCIA DA COMPUTAÇÃO","NT","N"
353120,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
350485,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
350588,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
350589,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
353309,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
350700,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
353560,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
353694,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
353758,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
351037,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
351120,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
354006,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
351415,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
351416,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
351417,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
354150,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
354314,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
351692,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
352150,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
352177,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
352250,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
352323,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
352568,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
349988,"20131","CIÊNCIA DA COMPUTAÇÃO","ES","N"
